datetime,lobby,game,team,ign,playfabid,placement,kills,damage,date,date num,is_fun_match,playfabid2
2024/04/23 18:02:07,ID35AB,3,B,E sis >:),6D37DEA99183079B,4,0,226,2024-04-23,45405,0,A3D48CEE6968286F
2024/04/23 18:02:07,ID35AB,3,B,E Mom ;*,AB9387B8FEBD0944,4,0,209,2024-04-23,45405,0,F803F24A69FF642F
2024/04/23 18:02:07,ID35AB,3,B,TOTALS,,4,0,609,2024-04-23,45405,0,
2024/04/23 18:02:07,ID35AB,3,C,Yeahboiiiiii,529AAA3C915D1165,2,6,1243,2024-04-23,45405,0,529AAA3C915D1165
2024/04/23 18:02:07,ID35AB,3,C,APEX_BOBO,B864335427BF31DE,2,3,1152,2024-04-23,45405,0,B864335427BF31DE
2024/04/23 18:02:07,ID35AB,3,C,SAH1b,17C81FDBCCC905C6,2,4,1679,2024-04-23,45405,0,17C81FDBCCC905C6
2024/04/23 18:02:07,ID35AB,3,C,TOTALS,,2,13,4074,2024-04-23,45405,0,
2024/04/23 18:02:07,ID35AB,3,D,RBL_Elliott,790F7ACB99C1BE25,5,0,432,2024-04-23,45405,0,790F7ACB99C1BE25
2024/04/23 18:02:07,ID35AB,3,D,RyRyTheDestroyer,D941D758866DF16A,5,0,324,2024-04-23,45405,0,D941D758866DF16A
2024/04/23 18:02:07,ID35AB,3,D,The_Don_84,2F02AF480C1B7676,5,0,324,2024-04-23,45405,0,2F02AF480C1B7676
2024/04/23 18:02:07,ID35AB,3,D,TOTALS,,5,0,1080,2024-04-23,45405,0,
2024/04/23 18:02:07,ID35AB,3,E,vipxace,4A054DCC790C24A2,6,1,505,2024-04-23,45405,0,3C451C712FB045E0
2024/04/23 18:02:07,ID35AB,3,E,VIPxgiantbob321,31B5320BAEA09713,6,0,0,2024-04-23,45405,0,31B5320BAEA09713
2024/04/23 18:02:07,ID35AB,3,E,TOTALS,,6,1,505,2024-04-23,45405,0,
2024/04/23 18:02:07,ID35AB,3,F,BBQ__WATER,15A08CA14697B062,3,3,355,2024-04-23,45405,0,15A08CA14697B062
2024/04/23 18:02:07,ID35AB,3,F,U_Died,49A3F84320606706,3,0,569,2024-04-23,45405,0,DE8E5B9586688093
2024/04/23 18:02:07,ID35AB,3,F,TOTALS,,3,3,924,2024-04-23,45405,0,
2024/04/23 18:02:07,ID35AB,3,G,jwam2_SAO,2E53A3C6180B3124,1,1,243,2024-04-23,45405,0,2E53A3C6180B3124
2024/04/23 18:02:07,ID35AB,3,G,S.A.O PeterpanFLEX,39FC372721AE0FDC,1,6,1442,2024-04-23,45405,0,7FBE610C56B5FE41
2024/04/23 18:02:07,ID35AB,3,G,Chino__0,2072A9F47383F728,1,2,506,2024-04-23,45405,0,DEBC974F6F52CCCC
2024/04/23 18:02:07,ID35AB,3,G,TOTALS,,1,9,2191,2024-04-23,45405,0,
2024/04/23 18:02:07,ID35AB,3,J,GO_JohnHarple,AA7052852F3FFDB4,8,0,70,2024-04-23,45405,0,AA7052852F3FFDB4
2024/04/23 18:02:07,ID35AB,3,J,GO_Lester,BF7F7755642452B8,8,0,110,2024-04-23,45405,0,B6395EBFD2459486
2024/04/23 18:02:07,ID35AB,3,J,TOTALS,,8,0,180,2024-04-23,45405,0,
2024/04/23 18:12:19,ID35AB,4,A,Barkley,971E1A0C2492767E,2,2,823,2024-04-23,45405,0,F4C12E96546AE7F9
2024/04/23 18:12:19,ID35AB,4,A,FlashBolo,FFAB9B0248B5562,2,2,520,2024-04-23,45405,0,FFAB9B0248B5562
2024/04/23 18:12:19,ID35AB,4,A,RBL_Goon_1,EE507E5DBB062096,2,3,720,2024-04-23,45405,0,EE507E5DBB062096
2024/04/23 18:12:19,ID35AB,4,A,TOTALS,,2,7,2063,2024-04-23,45405,0,
2024/04/23 18:12:19,ID35AB,4,B,E Girl ;),23C5EF9952C0A6B,1,5,696,2024-04-23,45405,0,75A2561232645DE3
2024/04/23 18:12:19,ID35AB,4,B,E sis >:),6D37DEA99183079B,1,3,372,2024-04-23,45405,0,A3D48CEE6968286F
2024/04/23 18:12:19,ID35AB,4,B,E Mom ;*,AB9387B8FEBD0944,1,2,853,2024-04-23,45405,0,F803F24A69FF642F
2024/04/23 18:12:19,ID35AB,4,B,TOTALS,,1,10,1921,2024-04-23,45405,0,
2024/04/23 18:12:19,ID35AB,4,C,Yeahboiiiiii,529AAA3C915D1165,7,0,101,2024-04-23,45405,0,529AAA3C915D1165
2024/04/23 18:12:19,ID35AB,4,C,APEX_BOBO,B864335427BF31DE,7,2,499,2024-04-23,45405,0,B864335427BF31DE
2024/04/23 18:12:19,ID35AB,4,C,SAH1b,17C81FDBCCC905C6,7,1,199,2024-04-23,45405,0,17C81FDBCCC905C6
2024/04/23 18:12:19,ID35AB,4,C,TOTALS,,7,3,799,2024-04-23,45405,0,
2024/04/23 18:12:19,ID35AB,4,D,RBL_Elliott,790F7ACB99C1BE25,3,1,284,2024-04-23,45405,0,790F7ACB99C1BE25
2024/04/23 18:12:19,ID35AB,4,D,RyRyTheDestroyer,D941D758866DF16A,3,1,511,2024-04-23,45405,0,D941D758866DF16A
2024/04/23 18:12:19,ID35AB,4,D,The_Don_84,2F02AF480C1B7676,3,0,185,2024-04-23,45405,0,2F02AF480C1B7676
2024/04/23 18:12:19,ID35AB,4,D,TOTALS,,3,2,980,2024-04-23,45405,0,
2024/04/23 18:12:19,ID35AB,4,E,vipxace,4A054DCC790C24A2,6,0,223,2024-04-23,45405,0,3C451C712FB045E0
2024/04/23 18:12:19,ID35AB,4,E,VIPxgiantbob321,31B5320BAEA09713,6,1,335,2024-04-23,45405,0,31B5320BAEA09713
2024/04/23 18:12:19,ID35AB,4,E,TOTALS,,6,1,558,2024-04-23,45405,0,
2024/04/23 18:12:19,ID35AB,4,F,BBQ__WATER,15A08CA14697B062,4,2,409,2024-04-23,45405,0,15A08CA14697B062
2024/04/23 18:12:19,ID35AB,4,F,U_Died,49A3F84320606706,4,2,560,2024-04-23,45405,0,DE8E5B9586688093
2024/04/23 18:12:19,ID35AB,4,F,TOTALS,,4,4,969,2024-04-23,45405,0,
2024/04/23 18:12:19,ID35AB,4,G,jwam2_SAO,2E53A3C6180B3124,5,2,350,2024-04-23,45405,0,2E53A3C6180B3124
2024/04/23 18:12:19,ID35AB,4,G,S.A.O PeterpanFLEX,39FC372721AE0FDC,5,3,1052,2024-04-23,45405,0,7FBE610C56B5FE41
2024/04/23 18:12:19,ID35AB,4,G,Chino__0,2072A9F47383F728,5,3,783,2024-04-23,45405,0,DEBC974F6F52CCCC
2024/04/23 18:12:19,ID35AB,4,G,TOTALS,,5,8,2185,2024-04-23,45405,0,
2024/04/23 18:20:33,ID35AB,5,A,Barkley,971E1A0C2492767E,3,6,1244,2024-04-23,45405,0,F4C12E96546AE7F9
2024/04/23 18:20:33,ID35AB,5,A,FlashBolo,FFAB9B0248B5562,3,2,751,2024-04-23,45405,0,FFAB9B0248B5562
2024/04/23 18:20:33,ID35AB,5,A,RBL_Goon_1,EE507E5DBB062096,3,1,764,2024-04-23,45405,0,EE507E5DBB062096
2024/04/23 18:20:33,ID35AB,5,A,TOTALS,,3,9,2759,2024-04-23,45405,0,
2024/04/23 18:20:33,ID35AB,5,B,E Girl ;),23C5EF9952C0A6B,4,0,497,2024-04-23,45405,0,75A2561232645DE3
2024/04/23 18:20:33,ID35AB,5,B,E sis >:),6D37DEA99183079B,4,1,516,2024-04-23,45405,0,A3D48CEE6968286F
2024/04/23 18:20:33,ID35AB,5,B,E Mom ;*,AB9387B8FEBD0944,4,2,407,2024-04-23,45405,0,F803F24A69FF642F
2024/04/23 18:20:33,ID35AB,5,B,TOTALS,,4,3,1420,2024-04-23,45405,0,
2024/04/23 18:20:33,ID35AB,5,C,Yeahboiiiiii,529AAA3C915D1165,1,3,417,2024-04-23,45405,0,529AAA3C915D1165
2024/04/23 18:20:33,ID35AB,5,C,APEX_BOBO,B864335427BF31DE,1,0,189,2024-04-23,45405,0,B864335427BF31DE
2024/04/23 18:20:33,ID35AB,5,C,SAH1b,17C81FDBCCC905C6,1,1,647,2024-04-23,45405,0,17C81FDBCCC905C6
2024/04/23 18:20:33,ID35AB,5,C,TOTALS,,1,4,1253,2024-04-23,45405,0,
2024/04/23 18:20:33,ID35AB,5,D,RBL_Elliott,790F7ACB99C1BE25,5,1,503,2024-04-23,45405,0,790F7ACB99C1BE25
2024/04/23 18:20:33,ID35AB,5,D,RyRyTheDestroyer,D941D758866DF16A,5,1,463,2024-04-23,45405,0,D941D758866DF16A
2024/04/23 18:20:33,ID35AB,5,D,The_Don_84,2F02AF480C1B7676,5,1,544,2024-04-23,45405,0,2F02AF480C1B7676
2024/04/23 18:20:33,ID35AB,5,D,TOTALS,,5,3,1510,2024-04-23,45405,0,
2024/04/23 18:20:33,ID35AB,5,E,vipxace,4A054DCC790C24A2,2,4,985,2024-04-23,45405,0,3C451C712FB045E0
2024/04/23 18:20:33,ID35AB,5,E,VIPxgiantbob321,31B5320BAEA09713,2,3,682,2024-04-23,45405,0,31B5320BAEA09713
2024/04/23 18:20:33,ID35AB,5,E,TOTALS,,2,7,1667,2024-04-23,45405,0,
2024/04/23 18:20:33,ID35AB,5,F,BBQ__WATER,15A08CA14697B062,7,0,193,2024-04-23,45405,0,15A08CA14697B062
2024/04/23 18:20:33,ID35AB,5,F,U_Died,49A3F84320606706,7,2,369,2024-04-23,45405,0,DE8E5B9586688093
2024/04/23 18:20:33,ID35AB,5,F,TOTALS,,7,2,562,2024-04-23,45405,0,
2024/04/23 18:20:33,ID35AB,5,G,jwam2_SAO,2E53A3C6180B3124,6,0,136,2024-04-23,45405,0,2E53A3C6180B3124
2024/04/23 18:20:33,ID35AB,5,G,S.A.O PeterpanFLEX,39FC372721AE0FDC,6,3,719,2024-04-23,45405,0,7FBE610C56B5FE41
2024/04/23 18:20:33,ID35AB,5,G,Chino__0,2072A9F47383F728,6,0,16,2024-04-23,45405,0,DEBC974F6F52CCCC
2024/04/23 18:20:33,ID35AB,5,G,TOTALS,,6,3,871,2024-04-23,45405,0,
2024/04/24 18:50:06,9F6594,0,A,Gabe_Watts.NB,897EC5B9C24E425E,5,0,479,2024-04-24,45406,0,897EC5B9C24E425E
2024/04/24 18:50:06,9F6594,0,A,UnsaidRhombus.NB,6E2438B41FE274CA,5,2,234,2024-04-24,45406,0,6E2438B41FE274CA
2024/04/24 18:50:06,9F6594,0,A,TOTALS,,5,2,713,2024-04-24,45406,0,
2024/04/24 18:50:06,9F6594,0,B,shreddymac.nb,F36F06887E6693F0,3,3,801,2024-04-24,45406,0,F36F06887E6693F0
2024/04/24 18:50:06,9F6594,0,B,SgtSlaughter16.NB,E30E972236F0F9B1,3,2,644,2024-04-24,45406,0,E30E972236F0F9B1
2024/04/24 18:50:06,9F6594,0,B,SickMini,F5374A9B21705C9E,3,2,1011,2024-04-24,45406,0,F5374A9B21705C9E
2024/04/24 18:50:06,9F6594,0,B,TOTALS,,3,7,2456,2024-04-24,45406,0,
2024/04/24 18:50:06,9F6594,0,C,Barkley,971E1A0C2492767E,4,2,798,2024-04-24,45406,0,F4C12E96546AE7F9
2024/04/24 18:50:06,9F6594,0,C,RBL_Goon_1,EE507E5DBB062096,4,3,517,2024-04-24,45406,0,EE507E5DBB062096
2024/04/24 18:50:06,9F6594,0,C,TOTALS,,4,5,1315,2024-04-24,45406,0,
2024/04/24 18:50:06,9F6594,0,D,Leo_Bee,C871998953FA3CA7,6,1,290,2024-04-24,45406,0,C871998953FA3CA7
2024/04/24 18:50:06,9F6594,0,D,TreeTrunkTravis,4E52301B2E13E7AF,6,1,610,2024-04-24,45406,0,4E52301B2E13E7AF
2024/04/24 18:50:06,9F6594,0,D,Mr.HODLGANG,420A572CA0505EFF,6,0,257,2024-04-24,45406,0,420A572CA0505EFF
2024/04/24 18:50:06,9F6594,0,D,TOTALS,,6,2,1157,2024-04-24,45406,0,
2024/04/24 18:50:06,9F6594,0,E,GO_DocButler,E40FBC5F7C9F0DEC,2,3,658,2024-04-24,45406,0,E40FBC5F7C9F0DEC
2024/04/24 18:50:06,9F6594,0,E,GO_SHARK,E15CAAD0003430E3,2,1,259,2024-04-24,45406,0,E15CAAD0003430E3
2024/04/24 18:50:06,9F6594,0,E,AllTheBaconAndEGGz,E4CB0E373C7F2860,2,1,508,2024-04-24,45406,0,E4CB0E373C7F2860
2024/04/24 18:50:06,9F6594,0,E,TOTALS,,2,5,1425,2024-04-24,45406,0,
2024/04/24 18:50:06,9F6594,0,F,xWhisper,BE37679318BE4F12,7,0,14,2024-04-24,45406,0,BE37679318BE4F12
2024/04/24 18:50:06,9F6594,0,F,TOTALS,,7,0,14,2024-04-24,45406,0,
2024/04/24 18:50:06,9F6594,0,G,S_A_O_Jakester001,9F2432A79A3615BF,1,0,198,2024-04-24,45406,0,9F2432A79A3615BF
2024/04/24 18:50:06,9F6594,0,G,bathsalts11,2E663F02803AB374,1,2,417,2024-04-24,45406,0,2E663F02803AB374
2024/04/24 18:50:06,9F6594,0,G,AG3NT.Z3RO,8C44CF14B05941FB,1,4,1025,2024-04-24,45406,0,8C44CF14B05941FB
2024/04/24 18:50:06,9F6594,0,G,TOTALS,,1,6,1640,2024-04-24,45406,0,
2024/04/24 18:57:03,BE4C8C,0,A,Kobe.22,E51E6F469416C492,5,0,0,2024-04-24,45406,0,24C133B2C94E419B
2024/04/24 18:57:03,BE4C8C,0,A,SAH1b,17C81FDBCCC905C6,5,0,109,2024-04-24,45406,0,17C81FDBCCC905C6
2024/04/24 18:57:03,BE4C8C,0,A,TOTALS,,5,0,109,2024-04-24,45406,0,
2024/04/24 18:57:03,BE4C8C,0,B,GO~SHoVVTiMeX,3570FF8FBC6530D4,3,2,781,2024-04-24,45406,0,3570FF8FBC6530D4
2024/04/24 18:57:03,BE4C8C,0,B,GO_DrSmartAzz,B1937A74000CCAAB,3,2,610,2024-04-24,45406,0,B1937A74000CCAAB
2024/04/24 18:57:03,BE4C8C,0,B,TOTALS,,3,4,1391,2024-04-24,45406,0,
2024/04/24 18:57:03,BE4C8C,0,C,VIPxgiantbob321,31B5320BAEA09713,6,1,620,2024-04-24,45406,0,31B5320BAEA09713
2024/04/24 18:57:03,BE4C8C,0,C,VIPxJasonStone,305DC36789D31176,6,0,26,2024-04-24,45406,0,305DC36789D31176
2024/04/24 18:57:03,BE4C8C,0,C,VIPxTheFlipSide,7869E518D1E868FC,6,1,196,2024-04-24,45406,0,7869E518D1E868FC
2024/04/24 18:57:03,BE4C8C,0,C,TOTALS,,6,2,842,2024-04-24,45406,0,
2024/04/24 18:57:03,BE4C8C,0,D,TTP.Chase,9070764BE8ABC182,4,0,237,2024-04-24,45406,0,9070764BE8ABC182
2024/04/24 18:57:03,BE4C8C,0,D,stuje1,18ADF7AEAC225CE6,4,0,342,2024-04-24,45406,0,18ADF7AEAC225CE6
2024/04/24 18:57:03,BE4C8C,0,D,portermac,CC668E1312F0EC6B,4,1,522,2024-04-24,45406,0,CC668E1312F0EC6B
2024/04/24 18:57:03,BE4C8C,0,D,TOTALS,,4,1,1101,2024-04-24,45406,0,
2024/04/24 18:57:03,BE4C8C,0,E,U_Died,49A3F84320606706,1,3,661,2024-04-24,45406,0,DE8E5B9586688093
2024/04/24 18:57:03,BE4C8C,0,E,BBQ__WATER,15A08CA14697B062,1,3,1241,2024-04-24,45406,0,15A08CA14697B062
2024/04/24 18:57:03,BE4C8C,0,E,TOTALS,,1,6,1902,2024-04-24,45406,0,
2024/04/24 18:57:03,BE4C8C,0,F,HYX_Wilbur.111678,641BE86047DE2192,7,0,0,2024-04-24,45406,0,641BE86047DE2192
2024/04/24 18:57:03,BE4C8C,0,F,TROJR_Trinket,A645BF5820A53614,7,0,26,2024-04-24,45406,0,A645BF5820A53614
2024/04/24 18:57:03,BE4C8C,0,F,TOTALS,,7,0,26,2024-04-24,45406,0,
2024/04/24 18:57:03,BE4C8C,0,G,GO_Robot,C63E7138083B98BC,2,3,777,2024-04-24,45406,0,C63E7138083B98BC
2024/04/24 18:57:03,BE4C8C,0,G,GO_Lester,BF7F7755642452B8,2,2,857,2024-04-24,45406,0,B6395EBFD2459486
2024/04/24 18:57:03,BE4C8C,0,G,GO_BeauTEEful,3DB3B4C184947919,2,0,224,2024-04-24,45406,0,3DB3B4C184947919
2024/04/24 18:57:03,BE4C8C,0,G,TOTALS,,2,5,1858,2024-04-24,45406,0,
2024/04/24 19:01:27,9F6594,1,A,Gabe_Watts.NB,897EC5B9C24E425E,2,3,780,2024-04-24,45406,0,897EC5B9C24E425E
2024/04/24 19:01:27,9F6594,1,A,UnsaidRhombus.NB,6E2438B41FE274CA,2,4,940,2024-04-24,45406,0,6E2438B41FE274CA
2024/04/24 19:01:27,9F6594,1,A,TOTALS,,2,7,1720,2024-04-24,45406,0,
2024/04/24 19:01:27,9F6594,1,B,shreddymac.nb,F36F06887E6693F0,7,1,622,2024-04-24,45406,0,F36F06887E6693F0
2024/04/24 19:01:27,9F6594,1,B,SgtSlaughter16.NB,E30E972236F0F9B1,7,0,290,2024-04-24,45406,0,E30E972236F0F9B1
2024/04/24 19:01:27,9F6594,1,B,SickMini,F5374A9B21705C9E,7,0,315,2024-04-24,45406,0,F5374A9B21705C9E
2024/04/24 19:01:27,9F6594,1,B,TOTALS,,7,1,1227,2024-04-24,45406,0,
2024/04/24 19:01:27,9F6594,1,C,Barkley,971E1A0C2492767E,4,0,354,2024-04-24,45406,0,F4C12E96546AE7F9
2024/04/24 19:01:27,9F6594,1,C,RBL_Goon_1,EE507E5DBB062096,4,1,470,2024-04-24,45406,0,EE507E5DBB062096
2024/04/24 19:01:27,9F6594,1,C,TOTALS,,4,1,824,2024-04-24,45406,0,
2024/04/24 19:01:27,9F6594,1,D,Leo_Bee,C871998953FA3CA7,6,0,118,2024-04-24,45406,0,C871998953FA3CA7
2024/04/24 19:01:27,9F6594,1,D,TreeTrunkTravis,4E52301B2E13E7AF,6,2,586,2024-04-24,45406,0,4E52301B2E13E7AF
2024/04/24 19:01:27,9F6594,1,D,Mr.HODLGANG,420A572CA0505EFF,6,2,565,2024-04-24,45406,0,420A572CA0505EFF
2024/04/24 19:01:27,9F6594,1,D,TOTALS,,6,4,1269,2024-04-24,45406,0,
2024/04/24 19:01:27,9F6594,1,E,GO_DocButler,E40FBC5F7C9F0DEC,3,1,347,2024-04-24,45406,0,E40FBC5F7C9F0DEC
2024/04/24 19:01:27,9F6594,1,E,GO_SHARK,E15CAAD0003430E3,3,0,234,2024-04-24,45406,0,E15CAAD0003430E3
2024/04/24 19:01:27,9F6594,1,E,AllTheBaconAndEGGz,E4CB0E373C7F2860,3,0,273,2024-04-24,45406,0,E4CB0E373C7F2860
2024/04/24 19:01:27,9F6594,1,E,TOTALS,,3,1,854,2024-04-24,45406,0,
2024/04/24 19:01:27,9F6594,1,F,xWhisper,BE37679318BE4F12,5,0,0,2024-04-24,45406,0,BE37679318BE4F12
2024/04/24 19:01:27,9F6594,1,F,TOTALS,,5,0,0,2024-04-24,45406,0,
2024/04/24 19:01:27,9F6594,1,G,bathsalts11,2E663F02803AB374,1,2,537,2024-04-24,45406,0,2E663F02803AB374
2024/04/24 19:01:27,9F6594,1,G,AG3NT.Z3RO,8C44CF14B05941FB,1,2,777,2024-04-24,45406,0,8C44CF14B05941FB
2024/04/24 19:01:27,9F6594,1,G,S_A_O_Jakester001,9F2432A79A3615BF,1,1,382,2024-04-24,45406,0,9F2432A79A3615BF
2024/04/24 19:01:27,9F6594,1,G,TOTALS,,1,5,1696,2024-04-24,45406,0,
2024/04/24 19:13:00,BE4C8C,1,A,Kobe.22,E51E6F469416C492,4,2,939,2024-04-24,45406,0,24C133B2C94E419B
2024/04/24 19:13:00,BE4C8C,1,A,SAH1b,17C81FDBCCC905C6,4,3,1572,2024-04-24,45406,0,17C81FDBCCC905C6
2024/04/24 19:13:00,BE4C8C,1,A,TOTALS,,4,5,2511,2024-04-24,45406,0,
2024/04/24 19:13:00,BE4C8C,1,B,GO~SHoVVTiMeX,3570FF8FBC6530D4,6,0,581,2024-04-24,45406,0,3570FF8FBC6530D4
2024/04/24 19:13:00,BE4C8C,1,B,GO_DrSmartAzz,B1937A74000CCAAB,6,1,724,2024-04-24,45406,0,B1937A74000CCAAB
2024/04/24 19:13:00,BE4C8C,1,B,TOTALS,,6,1,1305,2024-04-24,45406,0,
2024/04/24 19:13:00,BE4C8C,1,C,VIPxgiantbob321,31B5320BAEA09713,7,0,99,2024-04-24,45406,0,31B5320BAEA09713
2024/04/24 19:13:00,BE4C8C,1,C,VIPxJasonStone,305DC36789D31176,7,0,258,2024-04-24,45406,0,305DC36789D31176
2024/04/24 19:13:00,BE4C8C,1,C,VIPxTheFlipSide,7869E518D1E868FC,7,0,294,2024-04-24,45406,0,7869E518D1E868FC
2024/04/24 19:13:00,BE4C8C,1,C,TOTALS,,7,0,651,2024-04-24,45406,0,
2024/04/24 19:13:00,BE4C8C,1,D,TTP.Chase,9070764BE8ABC182,1,1,397,2024-04-24,45406,0,9070764BE8ABC182
2024/04/24 19:13:00,BE4C8C,1,D,stuje1,18ADF7AEAC225CE6,1,0,411,2024-04-24,45406,0,18ADF7AEAC225CE6
2024/04/24 19:13:00,BE4C8C,1,D,portermac,CC668E1312F0EC6B,1,4,561,2024-04-24,45406,0,CC668E1312F0EC6B
2024/04/24 19:13:00,BE4C8C,1,D,TOTALS,,1,5,1369,2024-04-24,45406,0,
2024/04/24 19:13:00,BE4C8C,1,E,U_Died,49A3F84320606706,3,6,1446,2024-04-24,45406,0,DE8E5B9586688093
2024/04/24 19:13:00,BE4C8C,1,E,BBQ__WATER,15A08CA14697B062,3,4,1530,2024-04-24,45406,0,15A08CA14697B062
2024/04/24 19:13:00,BE4C8C,1,E,TOTALS,,3,10,2976,2024-04-24,45406,0,
2024/04/24 19:13:00,BE4C8C,1,F,HYX_Wilbur.111678,641BE86047DE2192,2,3,821,2024-04-24,45406,0,641BE86047DE2192
2024/04/24 19:13:00,BE4C8C,1,F,TROJR_Trinket,A645BF5820A53614,2,1,555,2024-04-24,45406,0,A645BF5820A53614
2024/04/24 19:13:00,BE4C8C,1,F,TOTALS,,2,4,1376,2024-04-24,45406,0,
2024/04/24 19:13:00,BE4C8C,1,G,GO_Robot,C63E7138083B98BC,5,2,618,2024-04-24,45406,0,C63E7138083B98BC
2024/04/24 19:13:00,BE4C8C,1,G,GO_Lester,BF7F7755642452B8,5,2,442,2024-04-24,45406,0,B6395EBFD2459486
2024/04/24 19:13:00,BE4C8C,1,G,GO_BeauTEEful,3DB3B4C184947919,5,0,224,2024-04-24,45406,0,3DB3B4C184947919
2024/04/24 19:13:00,BE4C8C,1,G,TOTALS,,5,4,1284,2024-04-24,45406,0,
2024/04/24 19:13:59,9F6594,2,A,Gabe_Watts.NB,897EC5B9C24E425E,2,4,1049,2024-04-24,45406,0,897EC5B9C24E425E
2024/04/24 19:13:59,9F6594,2,A,UnsaidRhombus.NB,6E2438B41FE274CA,2,5,1003,2024-04-24,45406,0,6E2438B41FE274CA
2024/04/24 19:13:59,9F6594,2,A,TOTALS,,2,9,2052,2024-04-24,45406,0,
2024/04/24 19:13:59,9F6594,2,B,shreddymac.nb,F36F06887E6693F0,1,3,1145,2024-04-24,45406,0,F36F06887E6693F0
2024/04/24 19:13:59,9F6594,2,B,SgtSlaughter16.NB,E30E972236F0F9B1,1,2,927,2024-04-24,45406,0,E30E972236F0F9B1
2024/04/24 19:13:59,9F6594,2,B,SickMini,F5374A9B21705C9E,1,6,871,2024-04-24,45406,0,F5374A9B21705C9E
2024/04/24 19:13:59,9F6594,2,B,TOTALS,,1,11,2943,2024-04-24,45406,0,
2024/04/24 19:13:59,9F6594,2,C,Barkley,971E1A0C2492767E,6,0,167,2024-04-24,45406,0,F4C12E96546AE7F9
2024/04/24 19:13:59,9F6594,2,C,RBL_Goon_1,EE507E5DBB062096,6,0,0,2024-04-24,45406,0,EE507E5DBB062096
2024/04/24 19:13:59,9F6594,2,C,TOTALS,,6,0,167,2024-04-24,45406,0,
2024/04/24 19:13:59,9F6594,2,D,Leo_Bee,C871998953FA3CA7,5,0,270,2024-04-24,45406,0,C871998953FA3CA7
2024/04/24 19:13:59,9F6594,2,D,TreeTrunkTravis,4E52301B2E13E7AF,5,0,327,2024-04-24,45406,0,4E52301B2E13E7AF
2024/04/24 19:13:59,9F6594,2,D,Mr.HODLGANG,420A572CA0505EFF,5,0,87,2024-04-24,45406,0,420A572CA0505EFF
2024/04/24 19:13:59,9F6594,2,D,TOTALS,,5,0,684,2024-04-24,45406,0,
2024/04/24 19:13:59,9F6594,2,E,GO_DocButler,E40FBC5F7C9F0DEC,3,4,1068,2024-04-24,45406,0,E40FBC5F7C9F0DEC
2024/04/24 19:13:59,9F6594,2,E,GO_SHARK,E15CAAD0003430E3,3,2,526,2024-04-24,45406,0,E15CAAD0003430E3
2024/04/24 19:13:59,9F6594,2,E,AllTheBaconAndEGGz,E4CB0E373C7F2860,3,2,672,2024-04-24,45406,0,E4CB0E373C7F2860
2024/04/24 19:13:59,9F6594,2,E,TOTALS,,3,8,2266,2024-04-24,45406,0,
2024/04/24 19:13:59,9F6594,2,F,xWhisper,BE37679318BE4F12,7,0,0,2024-04-24,45406,0,BE37679318BE4F12
2024/04/24 19:13:59,9F6594,2,F,TOTALS,,7,0,0,2024-04-24,45406,0,
2024/04/24 19:13:59,9F6594,2,G,bathsalts11,2E663F02803AB374,4,0,262,2024-04-24,45406,0,2E663F02803AB374
2024/04/24 19:13:59,9F6594,2,G,AG3NT.Z3RO,8C44CF14B05941FB,4,0,588,2024-04-24,45406,0,8C44CF14B05941FB
2024/04/24 19:13:59,9F6594,2,G,S_A_O_Jakester001,9F2432A79A3615BF,4,1,413,2024-04-24,45406,0,9F2432A79A3615BF
2024/04/24 19:13:59,9F6594,2,G,TOTALS,,4,1,1263,2024-04-24,45406,0,
2024/04/24 19:23:52,9F6594,3,A,Gabe_Watts.NB,897EC5B9C24E425E,4,7,1462,2024-04-24,45406,0,897EC5B9C24E425E
2024/04/24 19:23:52,9F6594,3,A,UnsaidRhombus.NB,6E2438B41FE274CA,4,1,318,2024-04-24,45406,0,6E2438B41FE274CA
2024/04/24 19:23:52,9F6594,3,A,TOTALS,,4,8,1780,2024-04-24,45406,0,
2024/04/24 19:23:52,9F6594,3,B,shreddymac.nb,F36F06887E6693F0,1,6,1127,2024-04-24,45406,0,F36F06887E6693F0
2024/04/24 19:23:52,9F6594,3,B,SgtSlaughter16.NB,E30E972236F0F9B1,1,2,398,2024-04-24,45406,0,E30E972236F0F9B1
2024/04/24 19:23:52,9F6594,3,B,SickMini,F5374A9B21705C9E,1,3,695,2024-04-24,45406,0,F5374A9B21705C9E
2024/04/24 19:23:52,9F6594,3,B,TOTALS,,1,11,2220,2024-04-24,45406,0,
2024/04/24 19:23:52,9F6594,3,C,Barkley,971E1A0C2492767E,7,0,31,2024-04-24,45406,0,F4C12E96546AE7F9
2024/04/24 19:23:52,9F6594,3,C,RBL_Goon_1,EE507E5DBB062096,7,0,0,2024-04-24,45406,0,EE507E5DBB062096
2024/04/24 19:23:52,9F6594,3,C,TOTALS,,7,0,31,2024-04-24,45406,0,
2024/04/24 19:23:52,9F6594,3,D,Leo_Bee,C871998953FA3CA7,3,4,479,2024-04-24,45406,0,C871998953FA3CA7
2024/04/24 19:23:52,9F6594,3,D,TreeTrunkTravis,4E52301B2E13E7AF,3,4,1143,2024-04-24,45406,0,4E52301B2E13E7AF
2024/04/24 19:23:52,9F6594,3,D,Mr.HODLGANG,420A572CA0505EFF,3,0,223,2024-04-24,45406,0,420A572CA0505EFF
2024/04/24 19:23:52,9F6594,3,D,TOTALS,,3,8,1845,2024-04-24,45406,0,
