ign,pfid,mapfid,go_rating,rating30plus
Soapygeoduck_POTR,904194B02D7154B4,904194B02D7154B4,706,1018
SS_Pavlova10,1C3C897CBA01B46B,1C3C897CBA01B46B,706,716
T.K.O_SunDuneYT,C0015615DF490F62,C0015615DF490F62,706,899
FatsAndInfo,629313E65C7CFF29,629313E65C7CFF29,705,852
AJBeast2008,CD70BA1523E28724,CD70BA1523E28724,705,837
tiggles_TikTok,6E18531DB071EA98,6E18531DB071EA98,705,838
KAI-Norway-VR,E027FF6CF5AC0559,E027FF6CF5AC0559,705,948
SWA_Godfather,5E5DD78422798CEA,5E5DD78422798CEA,705,248
AppelMientje,B3E4C93C06E42E03,B3E4C93C06E42E03,704,894
BoanerTurd,38EEE41BAEFF2BBE,38EEE41BAEFF2BBE,704,908
SKS_SLIMPICKENS,7AB815176806012D,7AB815176806012D,704,818
DirtyDaniels,530519CB02BC7ED0,530519CB02BC7ED0,703,652
Lady_Gaming,F38FE79A53CEFBE1,F38FE79A53CEFBE1,703,557
MrZuko,302F6C873CE13400,302F6C873CE13400,701,930
Jake_Patrick,3ED5EFC898527766,3ED5EFC898527766,701,877
BE-Mushu,8C40805F3B254B3A,8C40805F3B254B3A,701,897
xXxRedRavenChannel,D827CE734991E200,D827CE734991E200,700,823
MatzoMan,AA5FAF7C14096C8C,AA5FAF7C14096C8C,700,979
BlueShirtGuy11,7D085814C42C1777,7D085814C42C1777,699,842
PR_lynall,51FB32D6F0E44ECE,51FB32D6F0E44ECE,699,923
ZRO_What_in_the7,C38C4BC63441F37B,C38C4BC63441F37B,699,733
SnakeHat_THC,FFF3FB7295DB0021,FFF3FB7295DB0021,699,853
Artemiss_vr,6115FB478D17267A,6115FB478D17267A,698,783
koudo,B8D09EB1DADC6A5B,B8D09EB1DADC6A5B,698,845
REVERENDJOESCHATT,786615B052F8B30C,786615B052F8B30C,698,878
stevie_wanders,B522F75E9B86DC80,B522F75E9B86DC80,697,984
crank.d,B3BF51049C1923AB,B3BF51049C1923AB,697,0
santiago.craig,916D89DC20E1733A,916D89DC20E1733A,696,889
Kicker_007,E8EC7E3C9FC766B6,E8EC7E3C9FC766B6,696,818
jeffshwix,DD1B3A8EB4C9C92B,DD1B3A8EB4C9C92B,696,959
ITABOYZ_St3ppolo,61B7242E94D22EE8,61B7242E94D22EE8,695,869
ENO_ReaperXX,A0C4838B2D8C4735,A0C4838B2D8C4735,695,944
THC_Sparrow79,2D4604FC96C96B8E,2D4604FC96C96B8E,695,1006
R2theD2,87BCDEB1ED6B5619,87BCDEB1ED6B5619,695,961
Jupiter002,9BEB7EFE0FAEDAB7,9BEB7EFE0FAEDAB7,695,929
WolfPlayz27,EC41367606605674,EC41367606605674,695,859
ant0ty_/TTV,2C6C9041C5065B9F,2C6C9041C5065B9F,695,911
Natzawa,B4FD943D59584CA7,B4FD943D59584CA7,695,840
Gamebang,C6FE6EBD37F07292,C6FE6EBD37F07292,695,0
ToastedMellows,1CC2F46B9D6F55B8,1CC2F46B9D6F55B8,695,926
415jedi,B85261113008FDD1,B85261113008FDD1,694,853
THE_DOGGO,2273AF9A1A258EEA,2273AF9A1A258EEA,694,907
Lyonpack22,83448192E4569055,83448192E4569055,694,909
Casyn_06,816935DFB4DCDC66,816935DFB4DCDC66,694,856
WizardJackson,7FF797EB5BD7D8C9,7FF797EB5BD7D8C9,694,988
MOVEWAY,C5291FD5BBD3F050,C5291FD5BBD3F050,694,903
monkryzs,75EABB47696D4142,75EABB47696D4142,694,936
Cabarello,64EF78D372A9EEAB,64EF78D372A9EEAB,694,881
MrJetset,8525B5250CCF36A7,8525B5250CCF36A7,694,886
ORION_SETH,7AE727BB34DB8736,7AE727BB34DB8736,693,886
Techana115,76497ABC014311D5,76497ABC014311D5,693,927
Bøuh'Då,1B1706BF831A5CEF,1B1706BF831A5CEF,693,796
Tb324,234B22D553BD72D2,234B22D553BD72D2,693,1010
GiveWafflesNow,9A398A1838DAE3B5,9A398A1838DAE3B5,693,903
HGH_EL95FIT,872DA4FB5B7550DC,872DA4FB5B7550DC,692,857
JayBud72,325508C78CF1C931,325508C78CF1C931,692,914
Johnny_89_SIN,4E0BBD42C488921D,4E0BBD42C488921D,691,899
SAM_QC,E1AB23635E13738D,E1AB23635E13738D,691,963
jwam2_SAO,2E53A3C6180B3124,2E53A3C6180B3124,690,920
HandsomeJon,DF6A43A35EA7AABB,DF6A43A35EA7AABB,690,927
MTSxMirec,9DF7AC472CB579CF,9DF7AC472CB579CF,690,876
Paul.007.x.amigos,7DDA8143E6B303D3,7DDA8143E6B303D3,689,759
VIPxMJ_Legion,9681FE406E32734F,9681FE406E32734F,689,790
Zaymighty,4BEE97424C4AD17C,4BEE97424C4AD17C,689,936
S0RENS0N,3925150948C3D897,3925150948C3D897,689,870
Emanuel_Swe,84DFCD1CEA35656E,84DFCD1CEA35656E,688,797
RBL_OmieGlenn,6661882011643AFE,6661882011643AFE,688,884
HGH_HORSEMAN74,83851DBE6F6F61EB,83851DBE6F6F61EB,688,879
A.K.M_SloppyJoe,215B5D1DE722F52D,215B5D1DE722F52D,688,919
Soberish21,B5A2DE543B8ED195,B5A2DE543B8ED195,687,806
Direfox,B5B31CF4F75CEECD,B5B31CF4F75CEECD,687,854
AnnaBreAnna,57B56D7A8BBEFDB5,57B56D7A8BBEFDB5,687,781
SWA_ZenMixologist,91FA4DE7DE788E9C,91FA4DE7DE788E9C,687,813
BigBurger01,24625BDE175D7625,24625BDE175D7625,687,944
loco-jay,667529295E727274,667529295E727274,687,852
VRS_CONRADICUS,DB14E279F4E84A10,DB14E279F4E84A10,687,844
SUPERMILLER_HTTA,D737372B153287B6,D737372B153287B6,686,824
GrizzelBear,B8526FC7EAF878ED,B8526FC7EAF878ED,686,785
caution_ramen,25D723C4C574D68B,25D723C4C574D68B,686,820
Sketch_SIN,AA1A35F4467EA2C9,AA1A35F4467EA2C9,685,831
logie1010,57092787FF4898EA,57092787FF4898EA,685,895
Mooddoc_HTTA,DC7888CB7B8F9485,DC7888CB7B8F9485,685,793
DrTruffles,1700FE73317CA210,1700FE73317CA210,685,892
HGH.Herb.ink,37E4895878D624DB,37E4895878D624DB,685,840
THC_ezects,78B9863EC794AB78,78B9863EC794AB78,685,804
Satoshi*BB_L.L.L,796EF361FA08EF99,796EF361FA08EF99,684,879
LGN_Wakafied,AE559BFDE6E225FA,AE559BFDE6E225FA,683,930
VR DanDan,50C2508203D226B0,50C2508203D226B0,683,852
1Timika,D50B04298209963B,D50B04298209963B,683,901
alock4-go,A5DDE5E7D8F344ED,A5DDE5E7D8F344ED,683,818
AllSeeingEye00,1C709121EBBBDBBD,1C709121EBBBDBBD,683,864
PickleOstrich,4F845C02666EE97F,4F845C02666EE97F,683,716
Disast3rology,C4FC1202D1CE6048,C4FC1202D1CE6048,683,769
SquadKing5503_SIN,E9019541AF37B13C,E9019541AF37B13C,683,927
TTP.Lorelei9707.TTV,9680219CAF4FE80B,9680219CAF4FE80B,682,723
MikkelPlaysVR,B324C543A8148CCF,B324C543A8148CCF,682,902
rider-trait-hogwash,9055A9F49383E47B,9055A9F49383E47B,681,799
THC_DirtyCurti17,67703B5D0552C1A9,67703B5D0552C1A9,680,782
ENO_frankiiee,4375DF9A545CFD2F,4375DF9A545CFD2F,679,784
TLxVitalGamezz,831ED8A6160ED17B,831ED8A6160ED17B,679,859
ESP_IGUE_CRUZ,8BEF7B035EF2B3A4,8BEF7B035EF2B3A4,679,883
Crazyboi08,D122B27475C91456,D122B27475C91456,679,917
ludwich666,CFD43E387EBFDE4C,CFD43E387EBFDE4C,679,728
Kokod4,E8A59FE5883F6C54,E8A59FE5883F6C54,678,844
KIN_NIGHTHAWK,4EDDF57624DBC43D,4EDDF57624DBC43D,678,813
F_uture,D4DE9813FFB0923C,D4DE9813FFB0923C,678,752
IFF_ISR_Calo2000,2F88366402FD9E88,2F88366402FD9E88,678,803
T.K.O_KingSnow420,9E36C14AFD2E451F,9E36C14AFD2E451F,677,948
DTGxSmoke399,BB5AF4481611E2EC,BB5AF4481611E2EC,677,932
Smokey,953B7FB3330560F5,953B7FB3330560F5,677,770
CVR_rollerballin,C05CEB5286F68361,C05CEB5286F68361,677,837
its_null,F51CAC081C403B56,F51CAC081C403B56,677,815
Redhaven_TTV_YT,3CAEF65760739C9D,3CAEF65760739C9D,677,853
M.I.A_Steel,1849A1779F1654CF,1849A1779F1654CF,676,846
Chubbawoo,A326227B3A84F07,A326227B3A84F07,676,850
MikeyBatBite,2CBFDBB69911FC51,2CBFDBB69911FC51,676,888
megicwizerd,6101638453620A19,6101638453620A19,675,886
Old-Fashioned,C14D1CFF903E1E3,C14D1CFF903E1E3,675,928
Dairy05,DE1D1535AB4952AB,DE1D1535AB4952AB,675,800
Danger.Zone,3D2FF6A946B4D672,3D2FF6A946B4D672,675,973
MrTwix26,EC31CB89A17F09,EC31CB89A17F09,674,797
DVNT-THE_LIVING_GOD,6BFED22C9C0F094D,6BFED22C9C0F094D,673,886
JessHawk3,557FF72C377D8A4D,557FF72C377D8A4D,673,823
LetMyP3opleGo,73E1077446A8AB44,73E1077446A8AB44,672,818
1Blackberry,DA3AF8D12B3D379A,DA3AF8D12B3D379A,672,793
D-Robinson,572467FB243FD758,572467FB243FD758,672,847
GMAN_696,3B83CC262E28D6AA,3B83CC262E28D6AA,671,902
OMEGA_Mico,1773B609F5857AAE,1773B609F5857AAE,671,843
CosmicTacoCat,2D64D772F7A83E51,2D64D772F7A83E51,670,944
Hardies_Party__OMG,1BE1F59AFB1CFB3B,1BE1F59AFB1CFB3B,670,835
Sick Pup,891F6283E412A890,891F6283E412A890,668,876
Fitz-L,E7924460026CF8E9,E7924460026CF8E9,668,791
SWA_Gas_Forward,94F9367EC7DB120A,94F9367EC7DB120A,668,871
WWW_TheLucoreArt_com,7E864FDC40C9660F,7E864FDC40C9660F,668,693
IFF_Gifton_UK,8F7FD9517798BA68,8F7FD9517798BA68,668,759
TheCadBane,7356A0591118AA55,7356A0591118AA55,668,832
lee.shubidubi,5681658EC9D01C56,5681658EC9D01C56,668,933
TTV_NatashaaaVR,E49BEA6EC1D7288,E49BEA6EC1D7288,668,909
PIPNOTTV,B1D690B71860CC1E,B1D690B71860CC1E,668,809
xoxobluff,1F31FF5D198A90E1,1F31FF5D198A90E1,667,888
J-Rogue,A8BFCE56AC1FE1A8,A8BFCE56AC1FE1A8,667,843
GMS_Vtje,54EEAE4721C18295,54EEAE4721C18295,667,829
animal1085,BCF197D36E261259,BCF197D36E261259,667,931
TW_SUPER_TAC0,EEE429BE1AD2D9E2,EEE429BE1AD2D9E2,667,928
SmileySteve_5N1P35,D8B111D5EDA26CBA,D8B111D5EDA26CBA,667,966
shadowhams_X4C,3078CFF527BCD021,3078CFF527BCD021,667,895
CIC_Planet_Merc,32779085B7B6C0AA,32779085B7B6C0AA,667,844
JengerStreak,53C1F34563802339,53C1F34563802339,666,904
Travvy_,EC5AE775613A37E6,EC5AE775613A37E6,666,943
DireRaven420,4C8E124DDAE5C6E9,4C8E124DDAE5C6E9,665,871
Smeesy,12E35D5F915EFFD2,12E35D5F915EFFD2,665,840
APEX-emsemt4,97B958E892D2FBA4,97B958E892D2FBA4,665,855
BaconMe.Landrem,15AA307285820627,15AA307285820627,665,793
CCghost0,B55FC0433CE3C59E,B55FC0433CE3C59E,664,888
Metazoid,C61D684FA4ECAF04,C61D684FA4ECAF04,664,912
LUIS.5N1P35,4EB95A4F35C05FCF,4EB95A4F35C05FCF,664,884
JKPALMER,C3F9033E9807D1C4,C3F9033E9807D1C4,664,894
8N8_Greatness,3D5F653864F9936C,3D5F653864F9936C,664,938
hanatotuki,2311F2B53CA0D5DA,2311F2B53CA0D5DA,663,830
AkaTheCreator,3319C079005A5053,3319C079005A5053,663,876
GO_LizLow91,B3DF823E3218430B,B3DF823E3218430B,663,589
ORION_AMON_FR,501685747DB4CB5B,501685747DB4CB5B,663,853
TRO_Sgt.Kill3r_101,297B2406FF669AC,297B2406FF669AC,662,930
HGH_GOODFELLAS2.5,B8491529D9AAF393,B8491529D9AAF393,661,762
Jester.thecl0wn,E7F628EC5820CF60,E7F628EC5820CF60,661,855
DMoonJ,D46ECB51CC7AE32E,D46ECB51CC7AE32E,660,985
klonopins,1170A36569E84BE7,1170A36569E84BE7,660,932
Ninstr,90BC3B851E5ACCE7,90BC3B851E5ACCE7,660,683
Master.Chief,A962EAD67C99D995,A962EAD67C99D995,659,835
AkaFra,EB1EC382ADF18DF2,EB1EC382ADF18DF2,658,751
SlothJesus,4B0B3A20EAE9F684,4B0B3A20EAE9F684,658,782
MWWWMWWWWMWWWWW,BA56FB2FB36A3028,BA56FB2FB36A3028,657,855
D.O.A.jerry0223,69A2D7498606EFF8,69A2D7498606EFF8,657,861
imjoh1,96D88D37864BA50D,96D88D37864BA50D,657,828
Prince_of_darkness,DF646920E41879C4,DF646920E41879C4,656,743
CosmicHai,1068A4D633621887,1068A4D633621887,656,736
VETS.Sgt.Mushu,EE7AD5D930C2ADF9,EE7AD5D930C2ADF9,656,795
VETS.Lui8111,EFC21DED44E6C328,EFC21DED44E6C328,656,809
Robin_Norway,9834215AAFF18A50,9834215AAFF18A50,655,869
SamHeinz,4EE330982F316CC4,4EE330982F316CC4,655,901
arissapvz,625AA1157415C436,625AA1157415C436,654,827
cladcomet69,389004F542F44ED7,389004F542F44ED7,654,789
TacoFlaveredKisses,B8C264FEEC85BFF1,B8C264FEEC85BFF1,654,795
vinii [KOBK] *BB,BEA0268B9EB0BDF8,BEA0268B9EB0BDF8,653,819
SenpaiStrife,3525115E27DE6164,3525115E27DE6164,653,808
CVR_Tei_Hota,B80F4017BD2AF029,B80F4017BD2AF029,652,864
JackMuramasa,B59DDD2BEFBCEDBF,B59DDD2BEFBCEDBF,652,693
Cheesecake869,39AA7958CB36FBE2,39AA7958CB36FBE2,651,836
Gkilla1993_HGH,7EB6D065D970FE7C,7EB6D065D970FE7C,651,797
Wilbert_CYN,F1CC1B3316F8A902,F1CC1B3316F8A902,651,864
THC-bboydat1,32B2CC4961D756A6,32B2CC4961D756A6,651,812
Rileylovesdogs,9628B2011B484188,9628B2011B484188,650,845
One_Melubaba_Taiwan,BD7B712925BDFB9E,BD7B712925BDFB9E,650,795
Ntl_elektrik,7641258E0D87DA26,7641258E0D87DA26,650,965
TLP_WillisBillis08,E4256844783C49B8,E4256844783C49B8,649,787
Tai_SWE,9297B0848C56072,9297B0848C56072,649,860
Stellar,5E7C30DC6D43EC0B,5E7C30DC6D43EC0B,648,885
Aeotrin,C0D67547F0F8194E,C0D67547F0F8194E,648,775
HeavenOrHall,FF5AC218240E9368,FF5AC218240E9368,648,883
VIBEZtheMONKEY,BE4E6F539890E20F,BE4E6F539890E20F,648,791
BadBoys_Hottich2000,67D3AA671AF2BC5D,67D3AA671AF2BC5D,648,770
Techno-,976CC614B2AFB2E0,976CC614B2AFB2E0,647,756
R6.Dolphin,F5CEF373E640B82A,F5CEF373E640B82A,646,774
Blade,4892E1E0428EE3B1,4892E1E0428EE3B1,646,715
Silence.shhh,56A765DE00207C65,56A765DE00207C65,646,876
KingNombo,80319261D7A52DCD,80319261D7A52DCD,646,804
[SWE]NoJjE,6CA7871A618B0D31,6CA7871A618B0D31,646,838
Creator.M,543D21D9B496BCD7,543D21D9B496BCD7,646,0
MsWhatever,5A489FE1A6DCD699,5A489FE1A6DCD699,645,820
MacGruber1,A3ACFED172944DC2,A3ACFED172944DC2,644,725
Erowicked,8FF1BC0D5170F8CE,8FF1BC0D5170F8CE,644,845
BSWeede.RAD,609BAEDB1C47371C,609BAEDB1C47371C,644,798
THC_YouHaveADumbName,5FD37BC184857471,5FD37BC184857471,644,838
OmegaSeatBaber,5576A2E59E8C05F9,5576A2E59E8C05F9,644,920
Necromniomnicon,BD93D20E4A8F7DFF,BD93D20E4A8F7DFF,643,715
CEA_Bubba,DD55D237F6714322,DD55D237F6714322,643,876
WordlessSafe1,2A3C2ED523B36D6B,2A3C2ED523B36D6B,643,813
SKS_FRODOH,1EC769CD6B47D198,1EC769CD6B47D198,643,864
SIX_EGGINK,A610D04D714907BA,A610D04D714907BA,643,574
Acidic_DW.81_BDE,30E37B2DAA5C2713,30E37B2DAA5C2713,643,809
RR_HERNANDEZ_007,C40A86E2ADC0146C,C40A86E2ADC0146C,642,766
FARO98,5A60852223CC9544,5A60852223CC9544,642,927
xxKillerellaxx,CE106DFA65FE3603,CE106DFA65FE3603,642,827
BigDadd7,4E23BFD7F7F46CB0,4E23BFD7F7F46CB0,642,867
THC_nogparty,2D7CA76F8A10BD13,2D7CA76F8A10BD13,642,850
angelofdeath_girl,2C064FA45C7BAE4E,2C064FA45C7BAE4E,641,860
CR_15,4CB8CA229F6CE644,4CB8CA229F6CE644,641,835
THC_Alainax100,D357C61495AC4C6F,D357C61495AC4C6F,639,842
BarryManilow,9C0345CB4F70AE57,9C0345CB4F70AE57,639,784
IFF-FR-MachineGun13,787F6213C66CC11,787F6213C66CC11,638,783
ARES_IF,591D6E8520218133,591D6E8520218133,638,877
CVR_WindowLickerr,206A8D00FC2CB75E,206A8D00FC2CB75E,638,749
David_soul,3413A31B143AA140,3413A31B143AA140,638,792
DGB_TheShug,A872A172FB89E1E6,A872A172FB89E1E6,638,788
jomannes,25D0D9E971158432,25D0D9E971158432,637,783
WRECKITRALPH247,7D5F2492FF8BE28B,7D5F2492FF8BE28B,637,870
1stViva_L.L.L,F286B3687EE8B2DD,F286B3687EE8B2DD,636,764
Grogu27,D9C25C9377A05A12,D9C25C9377A05A12,635,875
ATC_Mikedrop,64B779FB1D3AECC2,64B779FB1D3AECC2,635,865
Dammit_Dave,512D70252B39D36C,512D70252B39D36C,635,820
Armen_Hammer,CEB9EADC0EB7CFDF,CEB9EADC0EB7CFDF,635,721
CKxGr1zz1y210,1435EE6112969B4F,1435EE6112969B4F,635,762
JML_19,5522AB6377ACF111,5522AB6377ACF111,634,792
abutcher03,D4E98CCABB6E23FD,D4E98CCABB6E23FD,634,835
taranes,B0422AA09BD1B768,B0422AA09BD1B768,633,732
BrightMxxn,C5F1DA3F216403B9,C5F1DA3F216403B9,633,808
AJ_74,80219D918E8B4E3,80219D918E8B4E3,633,812
TasteDAFUry,5CE14A9A3347D88B,5CE14A9A3347D88B,633,748
Henrl,B649E3BC7F769768,B649E3BC7F769768,632,738
BAN_inferno380,30BDD8C557A63B85,30BDD8C557A63B85,632,885
HGH_MadDogMikeD,304BFF53604E6D97,304BFF53604E6D97,631,782
baliwindmoti,E629AAF9325B26A8,E629AAF9325B26A8,631,797
devilsreaper_x,AF7C56678A7F9A8F,AF7C56678A7F9A8F,631,844
ARES_Panda-Zobe,4CCCB0541DAF92E0,4CCCB0541DAF92E0,631,771
THC-MarcDSmokey,27E7C6E2D2DDF12A,27E7C6E2D2DDF12A,631,768
Lil_Paz,FE94E3CCFF388D7B,FE94E3CCFF388D7B,630,783
ESP.messias,26DCBBBE374F3322,26DCBBBE374F3322,630,795
SKS_BigRipper,7BF86C3D7253B430,7BF86C3D7253B430,630,801
PlaysWithSquirrels3,3FDF92F2B9F2BDFA,3FDF92F2B9F2BDFA,629,866
M.I.A_P1L0T,1B201BFE1B983459,1B201BFE1B983459,629,797
KORINAONQUESTHREE,46B7C3B4D1B0E36A,46B7C3B4D1B0E36A,629,807
CIC_Agent_WiffleWaffle,CCE2499284D5E1BD,CCE2499284D5E1BD,628,751
uiowa96,2DC95D7650F4DE14,2DC95D7650F4DE14,628,877
IDG_Moxin,E4F9ED6A9D0ABEE,E4F9ED6A9D0ABEE,628,787
PYR0-,B92C805E99597406,B92C805E99597406,628,807
420Knightly,431E62E2589EA8A2,431E62E2589EA8A2,628,787
Jedichica,A726CDA334DD86CF,A726CDA334DD86CF,628,553
SlickNinja_YT_,66E0905D67211EEF,66E0905D67211EEF,628,805
TEZZEREKT,D084E37F9DDEE225,D084E37F9DDEE225,628,808
GeneralKhan,1758654D331B415D,1758654D331B415D,627,740
BadSanta-HoHo,B8D74B5120A3297E,B8D74B5120A3297E,627,761
Phoenix_Ash,5217C44BE5CD0F2F,5217C44BE5CD0F2F,627,778
DAWN_J_ROCK18,8F69C5B8D4DA72E4,8F69C5B8D4DA72E4,627,906
JD-One,5E159922525871F0,5E159922525871F0,626,750
Hgh_whatupdawg,C902043D9540241,C902043D9540241,626,791
AoS.Wasted,E08A6B463A037686,E08A6B463A037686,626,778
2ALPHA™,FFF25365EEBAEBA3,FFF25365EEBAEBA3,626,873
pop1_1v1s,BCC8D1AC2B2049FD,BCC8D1AC2B2049FD,626,897
ITACHITHC,AB50ADF3971AD6CE,AB50ADF3971AD6CE,626,768
WExJuliani,17342AFCB41EBF90,17342AFCB41EBF90,625,755
Toshiba_A_5n1p35,29A29904F70088C3,29A29904F70088C3,625,847
thepixelman,662F900952288DC6,662F900952288DC6,625,756
Immortal_fr,202A00DFD93609F4,202A00DFD93609F4,625,770
joh2211,CB18CAF2119C8045,CB18CAF2119C8045,624,734
CIC_Sal,D907AABA1BE49E68,D907AABA1BE49E68,623,798
AOC_skell.e,FCCC99501E7DA2FB,FCCC99501E7DA2FB,622,0
baencina,E70E04FFB982EEA2,E70E04FFB982EEA2,622,768
CIC_Dimwitch,4A0CAE53F152A835,4A0CAE53F152A835,622,744
DAWN_Sharkbyte361,8ABFCCDB42B64F0E,8ABFCCDB42B64F0E,622,666
MrAKUSA,DA0DE90790F76298,DA0DE90790F76298,621,760
3nn4rd_1546,865A4F3D64D223F2,865A4F3D64D223F2,621,778
Rocco_DiBacco,AC56409522FABD68,AC56409522FABD68,621,632
FlynNSteal,2CB98D95772BEC0,2CB98D95772BEC0,621,778
NND_BROADstBULLY,707E905C3C6AF1EB,707E905C3C6AF1EB,621,801
RRA_captainjack530,A44D12ABEE13E030,A44D12ABEE13E030,620,857
MoK_10,53CA8B3CDB15A239,53CA8B3CDB15A239,620,841
Ryzo80,65E80B49B64202D6,65E80B49B64202D6,620,824
brooks18,83ACFBDDCD8BA6B8,83ACFBDDCD8BA6B8,619,729
LadyJackHuss,F6CFF16C137A4566,F6CFF16C137A4566,619,778
KingChristopheus,FF3DBFF0794A63F6,FF3DBFF0794A63F6,619,741
TkTok.heyitzfinny,35C12050BBF596F,35C12050BBF596F,618,757
tockey404.JP_L.L.L.,472A4AFA759BA39F,472A4AFA759BA39F,618,768
BaconME.Jaern,E3167F4F0810DF6C,E3167F4F0810DF6C,618,810
OGxScoobaSteve,76BC0F3C137A898F,76BC0F3C137A898F,618,870
Mixed_Gaming,85899AB6AC6D252F,85899AB6AC6D252F,617,703
LunaticBurn,406DA306E4B67405,406DA306E4B67405,616,864
Angelh1523,AE6C3D64594475B9,AE6C3D64594475B9,616,779
MMPENTT,2DE271060012D53A,2DE271060012D53A,615,832
xWhisper,BE37679318BE4F12,BE37679318BE4F12,615,514
CLL_DalilaP,A802F6FCE242EFD9,A802F6FCE242EFD9,615,677
Ninjafuri,68EF55B4F2A75AEE,68EF55B4F2A75AEE,615,749
Ray_Unchained,C64FE309F65382B6,C64FE309F65382B6,614,733
FFS_gerrr,92DC12E8DA1F2A0A,92DC12E8DA1F2A0A,614,836
AcidBassoon,A257EAA9BA936CB6,A257EAA9BA936CB6,614,733
RBL_Bravefan87,9CF5BD2BAD0EBAC4,9CF5BD2BAD0EBAC4,614,747
play_n_joy,B3ED81E07BD30368,B3ED81E07BD30368,614,785
CIC_Wilmore,465C980890E31CDE,465C980890E31CDE,614,822
HGH_SniperBabe,15236139FC498ED,15236139FC498ED,613,788
HGH_UltraVelvet,33AC1A0AE6E0F766,33AC1A0AE6E0F766,613,787
aslgirlpam,BFE564C13CE64911,BFE564C13CE64911,613,849
DuckOfDeath1,6992261CD346C04B,6992261CD346C04B,613,754
Avi_R30,42BF58E9E6F931A0,42BF58E9E6F931A0,613,766
Tr!§Kël!0Ñ,7948E6F5CCBA38F9,7948E6F5CCBA38F9,612,714
VIPxGhostie,6942757445A43858,6942757445A43858,612,683
Aviam_ben_shlush,2CA8AA4E3BC108B6,2CA8AA4E3BC108B6,612,706
Widowmaker365,5D75BA746F28C128,5D75BA746F28C128,612,753
Ubbe_stubbe,C1AC7485AD881955,C1AC7485AD881955,612,769
Xyanthi,51115E572E505CF6,51115E572E505CF6,611,557
APEX-x.kaleb_surf,8E85A5678D93EBA0,8E85A5678D93EBA0,611,753
T_D.o.G_ISR,18A7F1DE53F8BB52,18A7F1DE53F8BB52,611,772
Acidic_Jormik,42ABCD7AA58232A2,42ABCD7AA58232A2,610,762
RastaPuff,FB12ABC91734AA6D,FB12ABC91734AA6D,610,843
WWW_PC.Principle,B9783CC10713A1CC,B9783CC10713A1CC,609,764
R0CKETM4N,9FC637D0B6100F75,9FC637D0B6100F75,609,722
RyRyTheDestroyer,D941D758866DF16A,D941D758866DF16A,609,735
LoLoKrissy_TTV,9C4978914F52235,9C4978914F52235,609,706
HGH_kingjuggalo,8F1F2E0DB75C6358,8F1F2E0DB75C6358,608,723
Bob.berries,EA2B749335722E21,EA2B749335722E21,608,793
BaconME.Skydive4ever,E72C7987DDB563A3,E72C7987DDB563A3,607,524
Yuki_kun,86892FDC36EBDF0F,86892FDC36EBDF0F,606,718
T-Bag1,D8EF3D618519D109,D8EF3D618519D109,606,721
ThatDudeLewis,11898EF5504ABB19,11898EF5504ABB19,606,763
Harah_Batahat,6A56CA5D92AC4102,6A56CA5D92AC4102,605,709
KingAzariahJ_CYN,5BAEB1F1003A2081,5BAEB1F1003A2081,605,754
SWASCORPION,62DCE40FEB9BC66D,62DCE40FEB9BC66D,604,790
Lilxgirlxshoes,FD537EABFB84CBBB,FD537EABFB84CBBB,604,754
kevinslotten,A99B40FC66A8BDF1,A99B40FC66A8BDF1,604,742
ENO_TooDrippyZay,A01D161F73458185,A01D161F73458185,604,783
CEA_MCLUSH,A272057A29D6E5E4,A272057A29D6E5E4,604,744
0_0_SILVER_0_0,E54B88F5A738EBD7,E54B88F5A738EBD7,604,774
CEA_Satangoss,7CDA657C0750BFB6,7CDA657C0750BFB6,603,785
NotTaughtFunny,320826D90BF4814E,320826D90BF4814E,603,817
itsjinxypoo,8F1C7693E57F2EC0,8F1C7693E57F2EC0,603,784
TLP_BlueHochs,3A99BCEE37E017EF,3A99BCEE37E017EF,602,840
BigMacMcChris,5A1079BED5B77217,5A1079BED5B77217,602,712
M.I.A_Mattb315,233A435572D63BFC,233A435572D63BFC,602,730
Dv8_vanessa.wh,F7FA2B9279C3E0BD,F7FA2B9279C3E0BD,602,750
Colouf_Fr,52DE99B3516C0E10,52DE99B3516C0E10,601,746
BigBoyRicky21,8480E7ABC81198A0,8480E7ABC81198A0,601,719
sgt_bendystraw,7144E9FDBBFE775C,7144E9FDBBFE775C,601,827
Boa_die,42BAB2A09E2F39E4,42BAB2A09E2F39E4,600,696
TheGelbard_ISR,7F5565BAEDDBA2B1,7F5565BAEDDBA2B1,600,712
St-Boogie,56832DAFE5F0443B,56832DAFE5F0443B,600,794
TRO_HenriDumont,790247311B0B0565,790247311B0B0565,599,774
SlothLuvsChunk,C2042862DA8A21D7,C2042862DA8A21D7,599,781
ARQ.Andradas.BR,179CEB41AC0C0913,179CEB41AC0C0913,599,726
IFF_GB_CUE90,7D38FF270ECA005D,7D38FF270ECA005D,598,657
caseyjones420,5415BCFB50669854,5415BCFB50669854,598,641
Eclipse.X_X,3C6B581DA74F7DE1,3C6B581DA74F7DE1,598,694
7 of 9,FE0189D3DED8FE96,FE0189D3DED8FE96,597,713
Kee_Gang,13E7D1567FB05099,13E7D1567FB05099,597,820
Orden,4BA24B023CC720EC,4BA24B023CC720EC,596,712
CIC_malayne,144C29524A6BAF3,144C29524A6BAF3,596,723
